"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"1:03:29.1116156 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DllNXOptions","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","0.0000082"
"1:03:29.1116739 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Query: HandleTags, HandleTags: 0x400","0.0000038"
"1:03:29.1117021 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DllNXOptions","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","0.0000074"
"1:03:29.1122727 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read","0.0000106"
"1:03:29.1123059 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read","0.0000110"
"1:03:29.1123384 PM","ClimateNA_v7.50.exe","7812","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","0.0000036"
"1:03:29.1123696 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 18, Data: 00060502","0.0000080"
"1:03:29.1124127 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000605xx","SUCCESS","Type: REG_SZ, Length: 26, Data: kernel32.dll","0.0000082"
"1:03:29.1135772 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\Error Message Instrument\","REPARSE","Desired Access: Read","0.0000150"
"1:03:29.1136142 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\Error Message Instrument","NAME NOT FOUND","Desired Access: Read","0.0000096"
"1:03:29.1138012 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Query: HandleTags, HandleTags: 0x400","0.0000039"
"1:03:29.1138295 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\ClimateNA_v7.50.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","0.0000080"
"1:03:29.1138754 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display","REPARSE","Desired Access: Read","0.0000098"
"1:03:29.1139065 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Display","NAME NOT FOUND","Desired Access: Read","0.0000092"
"1:03:29.1139677 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display","REPARSE","Desired Access: Read","0.0000090"
"1:03:29.1139980 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Display","NAME NOT FOUND","Desired Access: Read","0.0000080"
"1:03:29.1140423 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Query: HandleTags, HandleTags: 0x400","0.0000038"
"1:03:29.1140695 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\ClimateNA_v7.50.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","0.0000073"
"1:03:29.1141126 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display","REPARSE","Desired Access: Read","0.0000087"
"1:03:29.1141425 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Display","NAME NOT FOUND","Desired Access: Read","0.0000230"
"1:03:29.1142029 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display","REPARSE","Desired Access: Read","0.0000219"
"1:03:29.1142463 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Display","NAME NOT FOUND","Desired Access: Read","0.0000079"
"1:03:29.1143691 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","REPARSE","Desired Access: Read","0.0000220"
"1:03:29.1144123 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS","Desired Access: Read","0.0000081"
"1:03:29.1144406 PM","ClimateNA_v7.50.exe","7812","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","0.0000034"
"1:03:29.1144713 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableMetaFiles","NAME NOT FOUND","Length: 20","0.0000067"
"1:03:29.1145069 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize","SUCCESS","","0.0000040"
"1:03:29.1146796 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\ClimateNA_v7.50.exe","NAME NOT FOUND","Desired Access: Read","0.0000113"
"1:03:29.1147339 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000096"
"1:03:29.1147795 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20\Software\Policies\Microsoft\Windows\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000118"
"1:03:29.1148262 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20\Control Panel\Desktop","SUCCESS","Desired Access: Read","0.0000091"
"1:03:29.1148644 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKU\S-1-5-20\Control Panel\Desktop\EnablePerProcessSystemDPI","NAME NOT FOUND","Length: 20","0.0000097"
"1:03:29.1149060 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKU\S-1-5-20\Control Panel\Desktop","SUCCESS","","0.0000041"
"1:03:29.1150518 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS","Desired Access: Read","0.0000149"
"1:03:29.1150985 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32\ClimateNA_v7.50","NAME NOT FOUND","Length: 172","0.0000059"
"1:03:29.1151371 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS","","0.0000092"
"1:03:29.1151849 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\IME Compatibility","NAME NOT FOUND","Desired Access: Read","0.0000106"
"1:03:29.1158686 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Query Value","0.0000103"
"1:03:29.1159101 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Query Value","0.0000097"
"1:03:29.1159496 PM","ClimateNA_v7.50.exe","7812","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","0.0000035"
"1:03:29.1159880 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\EMPTY","NAME NOT FOUND","Length: 120","0.0000059"
"1:03:29.1160606 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\EMPTY","NAME NOT FOUND","Length: 120","0.0000058"
"1:03:29.1161965 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\NLS\Language","REPARSE","Desired Access: Read","0.0000088"
"1:03:29.1162347 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\NLS\Language","SUCCESS","Desired Access: Read","0.0000142"
"1:03:29.1162787 PM","ClimateNA_v7.50.exe","7812","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\Language","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","0.0000035"
"1:03:29.1163178 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Language\InstallLanguageFallback","NAME NOT FOUND","Length: 356","0.0000063"
"1:03:29.1163613 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Language","SUCCESS","","0.0000094"
"1:03:29.1164263 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","REPARSE","Desired Access: Read","0.0000175"
"1:03:29.1164732 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Desired Access: Read","0.0000191"
"1:03:29.1165222 PM","ClimateNA_v7.50.exe","7812","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","0.0000035"
"1:03:29.1165603 PM","ClimateNA_v7.50.exe","7812","RegEnumKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Index: 0, Name: en-US","0.0000078"
"1:03:29.1166107 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Query: HandleTags, HandleTags: 0x400","0.0000038"
"1:03:29.1166554 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US","SUCCESS","Desired Access: Read","0.0000115"
"1:03:29.1167061 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 273","0.0000073"
"1:03:29.1167696 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US\AlternateCodePage","NAME NOT FOUND","Length: 12","0.0000062"
"1:03:29.1168124 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US","SUCCESS","","0.0000092"
"1:03:29.1168645 PM","ClimateNA_v7.50.exe","7812","RegEnumKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","NO MORE ENTRIES","Index: 1, Length: 512","0.0000062"
"1:03:29.1169148 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","","0.0000038"
"1:03:29.1169675 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\PendingDelete","REPARSE","Desired Access: Read","0.0000089"
"1:03:29.1170148 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\PendingDelete","NAME NOT FOUND","Desired Access: Read","0.0000090"
"1:03:29.1170695 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read","0.0000088"
"1:03:29.1171074 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000088"
"1:03:29.1171697 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000099"
"1:03:29.1172266 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000039"
"1:03:29.1172719 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: Name","0.0000086"
"1:03:29.1173163 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration","NAME NOT FOUND","Desired Access: Read","0.0000096"
"1:03:29.1173708 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","REPARSE","Desired Access: Read","0.0000093"
"1:03:29.1174103 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS","Desired Access: Read","0.0000148"
"1:03:29.1174564 PM","ClimateNA_v7.50.exe","7812","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","0.0000038"
"1:03:29.1174956 PM","ClimateNA_v7.50.exe","7812","RegEnumValue","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","NO MORE ENTRIES","Index: 0, Length: 512","0.0000061"
"1:03:29.1175396 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS","","0.0000044"
"1:03:29.1175882 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKU\S-1-5-20","SUCCESS","","0.0000040"
"1:03:29.1176351 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read","0.0000089"
"1:03:29.1176733 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000077"
"1:03:29.1177334 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000086"
"1:03:29.1177870 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000038"
"1:03:29.1178172 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: Name","0.0000074"
"1:03:29.1178581 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000087"
"1:03:29.1179093 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000038"
"1:03:29.1179393 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: Name","0.0000073"
"1:03:29.1179797 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read","0.0000085"
"1:03:29.1180249 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKU\S-1-5-20","SUCCESS","","0.0000040"
"1:03:29.1180730 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read","0.0000088"
"1:03:29.1181112 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000077"
"1:03:29.1181708 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000084"
"1:03:29.1182236 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000038"
"1:03:29.1182536 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: Name","0.0000073"
"1:03:29.1182952 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read","0.0000080"
"1:03:29.1183459 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000038"
"1:03:29.1183761 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: Name","0.0000070"
"1:03:29.1184161 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20\Control Panel\Desktop","SUCCESS","Desired Access: Read","0.0000079"
"1:03:29.1184514 PM","ClimateNA_v7.50.exe","7812","RegSetInfoKey","HKU\S-1-5-20\Control Panel\Desktop","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","0.0000035"
"1:03:29.1184896 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKU\S-1-5-20\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12","0.0000099"
"1:03:29.1185381 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKU\S-1-5-20\Control Panel\Desktop","SUCCESS","","0.0000043"
"1:03:29.1185773 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKU\S-1-5-20","SUCCESS","","0.0000039"
"1:03:29.1186240 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read","0.0000089"
"1:03:29.1186622 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read","0.0000076"
"1:03:29.1187217 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","0.0000083"
"1:03:29.1187748 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000037"
"1:03:29.1188048 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKU\S-1-5-20","SUCCESS","Query: Name","0.0000074"
"1:03:29.1188456 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKU\S-1-5-20\Control Panel\Desktop\MuiCached","NAME NOT FOUND","Desired Access: Read","0.0000081"
"1:03:29.1189160 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\Settings","REPARSE","Desired Access: Read","0.0000084"
"1:03:29.1189536 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\Settings","SUCCESS","Desired Access: Read","0.0000439"
"1:03:29.1190274 PM","ClimateNA_v7.50.exe","7812","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\Settings","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","0.0000035"
"1:03:29.1190671 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\Settings\PreferredUILanguages","NAME NOT FOUND","Length: 12","0.0000060"
"1:03:29.1191098 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\Settings","SUCCESS","","0.0000040"
"1:03:29.1191503 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKU\S-1-5-20","SUCCESS","","0.0000040"
"1:03:29.1194916 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Query: HandleTags, HandleTags: 0x400","0.0000038"
"1:03:29.1195199 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\ClimateNA_v7.50.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys","0.0000217"
"1:03:29.1204794 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM","SUCCESS","Desired Access: Maximum Allowed, Granted Access: Read","0.0000084"
"1:03:29.1205326 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000038"
"1:03:29.1205549 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKLM","SUCCESS","Query: Name","0.0000073"
"1:03:29.1205896 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE","REPARSE","Desired Access: Read","0.0000349"
"1:03:29.1206468 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","Desired Access: Read","0.0000080"
"1:03:29.1206754 PM","ClimateNA_v7.50.exe","7812","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","0.0000035"
"1:03:29.1207225 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap","NAME NOT FOUND","Length: 20","0.0000070"
"1:03:29.1207664 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","0.0000040"
"1:03:29.1208042 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","0.0000036"
"1:03:29.1208262 PM","ClimateNA_v7.50.exe","7812","RegQueryKey","HKLM","SUCCESS","Query: Name","0.0000071"
"1:03:29.1208605 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE","REPARSE","Desired Access: Read","0.0000093"
"1:03:29.1208911 PM","ClimateNA_v7.50.exe","7812","RegOpenKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","Desired Access: Read","0.0000071"
"1:03:29.1209177 PM","ClimateNA_v7.50.exe","7812","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","0.0000033"
"1:03:29.1209478 PM","ClimateNA_v7.50.exe","7812","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate","NAME NOT FOUND","Length: 20","0.0000065"
"1:03:29.1209949 PM","ClimateNA_v7.50.exe","7812","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","0.0000193"
